Price,Close
Ticker,NWL
Date,
2025-01-10,9.65274715423584
2025-01-17,10.008790969848633
2025-01-24,10.54285717010498
2025-01-31,9.850549697875977
2025-02-07,7.0516486167907715
2025-02-14,6.982417583465576
2025-02-21,6.725275039672852
2025-02-28,6.420000076293945
2025-03-07,6.75
2025-03-14,6.550000190734863
2025-03-21,6.449999809265137
