Price,Close
Ticker,HAS
Date,
2025-01-10,56.426761627197266
2025-01-17,56.72353744506836
2025-01-24,56.802677154541016
2025-01-31,57.218162536621094
2025-02-07,58.41515350341797
2025-02-14,60.16612243652344
2025-02-21,66.83365631103516
2025-02-28,64.41000366210938
2025-03-07,64.3499984741211
2025-03-14,59.790000915527344
2025-03-21,60.56999969482422
