Price,Close
Ticker,TCEHY
Date,
2025-01-10,46.84000015258789
2025-01-17,49.34000015258789
2025-01-24,50.349998474121094
2025-01-31,53.02000045776367
2025-02-07,54.959999084472656
2025-02-14,61.529998779296875
2025-02-21,66.70999908447266
2025-02-28,61.61000061035156
2025-03-07,68.22000122070312
2025-03-14,68.05000305175781
2025-03-21,65.72000122070312
